event_id,user_id,product_id,event_type,event_time,price,category,user_device,user_location
c394cb52-512c-4e68-8708-8c991217216f,704,PROD4733,view,2025-04-16 12:59:48,,Books,Mobile,TT
e130618d-11a7-41ac-80e0-4d8f4c74b07d,672,PROD3250,purchase,2025-02-23 17:01:08,388.68,Electronics,Desktop,CH
9cf4eb6d-8799-4f54-b336-b9e187130559,747,PROD1829,purchase,2025-02-17 14:28:26,436.54,Books,Desktop,OM
9d8a0b83-0392-486e-afb3-33343f855821,388,PROD3228,purchase,2025-02-23 15:50:18,497.24,Toys,Mobile,MG
32dab262-6cf4-47d8-8679-b2e522853d62,470,PROD6925,purchase,2025-04-21 16:11:38,40.92,Home,Tablet,ET
7a1278d7-f31c-4ec9-87e4-56b2c433d483,76,PROD3225,purchase,2025-04-16 06:54:20,434.27,Home,Desktop,TT
16402784-c318-4970-b847-398a0cc13ccc,382,PROD7058,view,2025-04-16 02:30:21,,Home,Tablet,MW
13bfe047-c8eb-4f51-b2f2-a37ccabc4406,375,PROD1671,purchase,2025-05-01 11:21:11,140.86,Home,Mobile,BR
851b5d32-7f19-4c6c-8502-a69143feee5f,339,PROD7077,purchase,2025-03-31 00:34:49,477.28,Electronics,Desktop,PY
ae178e60-8043-4a7f-b19d-b2aa793cffa8,356,PROD2126,view,2025-04-11 14:54:56,,Books,Desktop,NO
3b637736-95a8-464a-aaa4-2519e01862bd,764,PROD5186,view,2025-04-21 10:13:51,,Home,Mobile,KW
768a5d7b-cf0e-42a1-a066-266aeff2ee3d,684,PROD6386,purchase,2025-04-08 16:38:20,199.06,Toys,Desktop,MD
faa740df-663a-4369-b68d-540019686888,308,PROD2061,purchase,2025-03-20 02:49:50,134.78,Home,Mobile,DJ
2377ce94-9134-4012-b798-1a80037ca5ab,805,PROD2615,view,2025-02-21 03:19:06,,Home,Tablet,FI
efff3a0c-ec02-4166-b47f-fa642ebd831e,625,PROD8409,view,2025-02-18 04:54:38,,Clothing,Desktop,CD
8d4e4794-c177-4a4a-9ad7-2454529655a8,567,PROD5046,view,2025-02-17 10:27:10,,Electronics,Mobile,AO
65fa088d-f116-4010-88fe-0fd9cd846019,895,PROD9254,purchase,2025-03-06 00:03:30,165.02,Electronics,Desktop,CU
6351560b-877d-42f1-b0db-78fecf10bac2,595,PROD1090,view,2025-04-09 05:12:33,,Books,Tablet,KE
92818c0f-a3ee-4907-885d-4fb6dbd2c231,551,PROD6197,purchase,2025-02-11 17:16:32,394.08,Books,Tablet,MH
7dc88bc1-ac04-498b-a05e-93fa2bd3e27e,217,PROD7534,view,2025-02-25 09:59:27,,Clothing,Desktop,MZ
40ab10c5-d794-4d7e-b065-fe18ec3bc080,632,PROD1378,view,2025-03-04 05:46:34,,Clothing,Desktop,DZ
620bbf0b-3c72-4d39-be72-02e95a23f04c,974,PROD9473,view,2025-04-17 07:16:23,,Electronics,Desktop,RO
4c7d6f29-5f05-4d7a-8233-1e17f3b34f81,383,PROD2583,view,2025-04-10 19:02:24,,Clothing,Tablet,AU
7a6f7ec2-b318-41da-adc1-8d412e6b66cb,350,PROD9912,purchase,2025-02-18 14:55:57,148.68,Electronics,Tablet,PL
5c7b7b9b-85e8-4e6f-a5f8-235808f84045,694,PROD4265,view,2025-04-08 03:36:42,,Books,Desktop,LA
b63d44a6-e1c6-4082-ae8b-bd2fff8e2a3b,510,PROD9412,purchase,2025-04-26 18:04:56,312.5,Home,Tablet,CV
c134ac2d-bbf4-4fa4-a95f-a87ef3a786ed,140,PROD2581,purchase,2025-03-27 01:42:51,480.82,Books,Tablet,RO
2c17fbab-bf0c-417e-8776-7a4b569a87a0,16,PROD1848,purchase,2025-03-02 12:14:59,278.5,Clothing,Mobile,CL
a023f090-2e7c-4492-8cb4-03259d2ec990,594,PROD2550,purchase,2025-04-06 21:49:36,445.92,Electronics,Mobile,KR
6e90d70a-d655-4fb7-a260-e76c4ae5f714,631,PROD2101,purchase,2025-02-18 20:51:18,381.18,Toys,Desktop,AL
357edea2-e27b-48fe-a516-a89db0ee8b9e,316,PROD6123,view,2025-03-21 00:57:43,,Electronics,Tablet,IE
5e59550c-4549-4662-a998-622e991bc968,136,PROD7952,purchase,2025-03-09 07:36:09,53.44,Books,Desktop,AG
47dd1c39-54eb-4ca7-bcda-d285f3e6285f,374,PROD6058,purchase,2025-04-26 17:55:41,213.05,Home,Mobile,OM
acbc2c8c-95c4-40f5-9881-2af9218dcd06,142,PROD2154,view,2025-04-05 07:07:30,,Toys,Tablet,UA
18cd643a-4a4d-4fc6-ab60-f9176ec9c58b,570,PROD7243,purchase,2025-05-05 08:18:23,27.69,Clothing,Mobile,AT
91ada508-eb18-4f60-b1b6-ccab354282f8,648,PROD8257,view,2025-03-24 12:17:12,,Books,Desktop,BD
61b380c2-c3c0-4012-8f7a-cc0d6186eb5f,329,PROD9357,purchase,2025-05-06 18:41:56,232.59,Toys,Tablet,LS
4986142c-0332-4ec7-931f-613f5df6341d,484,PROD7234,purchase,2025-04-15 01:37:15,380.41,Home,Tablet,SO
aebac0d3-0d4f-42db-8e04-c98d519ef1f0,740,PROD8052,view,2025-03-16 21:30:47,,Books,Mobile,AG
0b9b2a6d-aa2d-453b-9cfb-a2c4d48381d3,958,PROD5735,purchase,2025-03-22 18:30:33,73.37,Clothing,Desktop,CG
30f7deb8-d3aa-450c-af51-62406aeb885a,677,PROD4472,view,2025-04-11 20:05:40,,Clothing,Tablet,AR
1438b215-09ef-48a0-baa0-b6fa64b53029,763,PROD7177,purchase,2025-04-23 12:03:41,496.56,Books,Mobile,PY
bc7b0054-8da8-460c-96d0-4fc2ba59ae0a,43,PROD8658,purchase,2025-04-10 22:50:37,347.05,Home,Tablet,KI
a7b781df-2adf-401f-83d6-fe1520d5d015,159,PROD4129,view,2025-04-10 02:36:49,,Electronics,Tablet,TO
a39d2648-517e-45ee-9a2f-6b0f5fe2d645,849,PROD5525,view,2025-03-23 23:41:45,,Clothing,Desktop,AF
271f2037-e2ab-43b5-abaf-72417053928c,372,PROD4826,view,2025-04-05 01:33:23,,Home,Desktop,AO
e806ddd0-06df-44fd-ab0f-cbb53d536fbe,754,PROD2784,purchase,2025-04-11 08:41:20,293.46,Electronics,Desktop,PA
be085483-1bff-42ff-87f2-2fcc2c7868bb,626,PROD9883,view,2025-02-12 04:55:44,,Toys,Mobile,MH
28ac4c2f-fa71-4bd6-b48c-1f2de5880c53,462,PROD9519,purchase,2025-04-17 04:18:32,171.68,Toys,Tablet,NI
b3312fb3-6e66-4242-8137-d494def46463,913,PROD1714,purchase,2025-05-01 11:39:38,495.46,Electronics,Mobile,MK
73411461-e0e2-43f3-a93f-d325432b0519,693,PROD6073,purchase,2025-03-22 20:49:10,236.61,Toys,Tablet,PE
d9ac1a6e-874b-49ca-8bdd-d2fb198990e2,179,PROD3221,view,2025-02-20 08:35:28,,Toys,Mobile,CM
ae700419-6b30-46b2-94f1-aea06caff864,13,PROD6321,purchase,2025-04-29 12:41:07,260.4,Books,Tablet,LY
c715ae6d-e9c6-431d-85dd-bcc89c559b92,164,PROD7550,view,2025-03-25 01:46:32,,Toys,Desktop,GM
735bbdfc-d1fe-46c4-9ea8-e6fefcbf88fc,113,PROD9905,purchase,2025-04-08 13:27:52,441.39,Home,Mobile,QA
ce5819e9-2710-4c82-abc4-df1b093014f4,58,PROD6838,view,2025-02-18 18:29:09,,Home,Tablet,UA
72c2fa03-7942-4cd2-8d73-e3999db4b356,335,PROD3751,view,2025-03-03 23:22:02,,Home,Mobile,MW
28c84b41-4f81-46f1-8cac-d60d9bf2e512,377,PROD2617,purchase,2025-04-26 05:57:03,99.38,Home,Tablet,LV
26e3c433-859c-42fa-8238-23fe6dde7000,429,PROD4765,view,2025-04-22 12:29:47,,Electronics,Tablet,UY
f4a7d40b-7ae5-4aab-847b-15d12df31f7e,223,PROD4215,purchase,2025-04-21 22:50:30,139.29,Books,Mobile,IE
6caefef2-86e7-4c79-8168-99bbbe00994b,929,PROD4466,view,2025-02-11 16:42:39,,Electronics,Mobile,KW
2d5f0287-30a3-486e-824a-1b5cd80b71d6,153,PROD1580,purchase,2025-04-04 11:09:03,38.24,Toys,Mobile,CU
76941116-80df-4095-ae69-cc9025c7fe87,615,PROD3485,view,2025-04-06 02:04:34,,Clothing,Desktop,PS
75d08830-f756-4d77-b448-6b3a7c319ae9,173,PROD2267,view,2025-03-19 10:04:23,,Clothing,Desktop,BT
fbeb78d0-9684-4952-81c4-52e4f5ebc17d,167,PROD7134,purchase,2025-03-19 18:38:08,148.95,Toys,Mobile,GT
90f76a4f-bcc8-4c5f-96cb-d384df1fd7fb,452,PROD1378,view,2025-04-15 06:04:47,,Books,Mobile,SO
4bbcd0f4-7eb8-41ff-b4e8-6a1ce915b5ff,752,PROD6760,view,2025-05-06 20:45:19,,Clothing,Desktop,SR
73c1c117-5e15-45bb-b6be-035f3b7a6cfe,605,PROD5568,view,2025-04-26 13:17:22,,Books,Tablet,SV
891528bd-07c6-4a94-85c5-ed0dfd46a212,794,PROD9876,view,2025-02-14 10:08:20,,Books,Mobile,BT
3c28d11d-8677-407f-9c3e-607337046c66,492,PROD5379,purchase,2025-04-12 22:56:20,64.39,Books,Desktop,VA
266c0839-2398-416f-9ae6-5bf0d7b45d15,815,PROD2305,purchase,2025-03-27 14:41:03,38.3,Toys,Tablet,CG
cb11c40c-d71f-47c9-9776-6e5317a8f304,326,PROD2597,view,2025-03-02 10:11:48,,Electronics,Mobile,ST
6c975697-0531-429c-8c10-276ed88401e2,890,PROD7684,purchase,2025-02-14 18:42:16,346.24,Home,Desktop,AR
d8fbeb78-c305-4a20-a656-494689b01d67,744,PROD8572,view,2025-04-19 13:56:29,,Books,Mobile,TW
73645dc0-e686-489f-90e1-47a099032a36,197,PROD9850,view,2025-02-08 15:57:16,,Books,Mobile,TT
eb395f6a-8eac-48b6-b185-74d760e7b824,689,PROD1818,view,2025-05-02 09:28:38,,Home,Mobile,GB
9f1e4a5e-b764-4df9-be88-ebe35c23bf0e,257,PROD6512,view,2025-04-23 07:42:42,,Electronics,Mobile,GE
c64313a6-875b-47c6-9668-d4366ae0a90d,431,PROD3565,view,2025-03-14 02:16:39,,Clothing,Tablet,EE
7cc397e8-3e79-4f66-9568-8975df2971d2,119,PROD8725,view,2025-03-04 18:59:43,,Books,Mobile,SB
3b3248d8-663c-4c88-8f6d-410a8dc3f47a,844,PROD2856,purchase,2025-02-25 12:02:47,473.87,Toys,Tablet,EC
28d4f324-f016-4d72-894c-d1b59b4948c7,210,PROD7305,purchase,2025-04-20 05:55:47,38.88,Books,Desktop,KG
ea9428ee-93e3-4e2b-8d9e-b7bd979f7ca7,310,PROD6004,view,2025-05-02 07:42:53,,Books,Tablet,CR
d60f3c76-1856-48d6-9273-ffec4d3a7213,496,PROD9643,purchase,2025-05-01 17:09:05,438.73,Toys,Desktop,DE
2f29c008-56ce-4f50-834b-7acc109cf61d,887,PROD5975,view,2025-02-13 07:13:32,,Electronics,Tablet,GN
55d30c75-7d67-404b-a9b0-d6dd24555eef,522,PROD8912,purchase,2025-04-27 19:45:51,259.12,Electronics,Desktop,TN
ca67a863-6544-44ac-b66d-27b37f10cffe,838,PROD1777,purchase,2025-02-18 16:44:41,115.8,Books,Tablet,GB
fc0d7cc9-b07a-4403-be86-9505e83c8004,797,PROD4599,view,2025-02-16 11:27:03,,Books,Mobile,QA
36d43e09-9fdf-4d6b-a885-692afaf2c4ee,415,PROD1330,purchase,2025-02-12 14:50:37,312.56,Books,Tablet,CY
7abd1079-4ca7-4b79-9d89-a76ecca3aa21,912,PROD7003,view,2025-02-18 13:52:27,,Home,Mobile,LS
050b6fb7-6abd-4ae6-b9c4-f1d39657c5a1,491,PROD7480,view,2025-04-14 01:37:26,,Clothing,Mobile,JM
4c19d50d-8a58-465d-91e6-25b7d7e09a2d,339,PROD9812,view,2025-03-18 02:37:41,,Home,Mobile,AG
8f73b354-2298-4ac4-990c-95bb1e2958af,822,PROD5095,purchase,2025-04-18 13:57:05,255.64,Books,Mobile,BY
444b7b7f-9d3b-4db9-8336-317b3abec03f,350,PROD2064,purchase,2025-03-21 09:11:40,289.04,Electronics,Desktop,PK
260cbb3c-b605-4687-8cc1-2c5b928f79c9,827,PROD8789,purchase,2025-04-28 08:19:36,377.74,Books,Tablet,SO
df99bb0c-4303-44a7-a56a-4100dbae334c,391,PROD6815,view,2025-03-01 11:53:36,,Books,Tablet,AU
53aed364-1a19-4f93-89d6-86fcb7ab8843,400,PROD8400,view,2025-02-19 01:49:41,,Toys,Desktop,FJ
857b0716-57f1-4b8f-8caa-4971d7480b37,403,PROD6988,purchase,2025-03-26 23:49:17,190.73,Clothing,Desktop,GY
87e72888-8c38-483f-8d12-6bf8f94a2e4a,560,PROD8749,view,2025-03-08 22:22:09,,Home,Mobile,LU
ed36d114-7d5d-49d1-a96b-37a8aa74a7f7,442,PROD1837,purchase,2025-03-21 17:44:44,85.24,Electronics,Tablet,PY
288df60d-6f31-4a0e-84b4-b46255996bbc,251,PROD4014,view,2025-02-22 11:46:43,,Toys,Mobile,RO
22eb2a73-676b-4d5d-8e0d-1c6e58ee7fd3,618,PROD9232,view,2025-04-02 15:47:31,,Electronics,Mobile,YE
6698c3c7-a193-498b-88ba-d8b0b66d666f,891,PROD5395,purchase,2025-04-14 22:59:44,176.77,Clothing,Tablet,MY
ae6041e2-2631-4b1a-8a83-c33b4449c1f7,632,PROD7796,purchase,2025-05-09 07:35:41,70.87,Books,Tablet,AL
e36aae4a-b68c-409e-8343-e69b07bdca74,945,PROD9310,view,2025-03-23 13:06:32,,Home,Mobile,PL
5ed8b20c-d098-4fd3-aa77-56ece4040fde,260,PROD6774,purchase,2025-02-22 13:15:47,19.52,Books,Desktop,LC
87519069-346c-49a9-8fd9-eddcd4f9b42d,634,PROD7014,purchase,2025-02-17 06:07:49,58.34,Toys,Desktop,DM
6fb6696b-26a2-4672-931c-e2f9890e9b18,655,PROD4904,view,2025-04-02 14:01:19,,Home,Tablet,CZ
a6c04bec-0465-4637-9ba0-d5842540daa8,194,PROD8039,purchase,2025-04-11 14:12:20,294.1,Electronics,Desktop,SD
3b03558f-11bd-4691-be2f-0af0bc3864e2,756,PROD7580,purchase,2025-02-15 01:31:22,397.67,Books,Tablet,IT
fb195475-e6b0-4728-9985-5147116a7e7f,205,PROD4817,purchase,2025-03-16 17:18:59,400.07,Toys,Desktop,MD
6f2725db-5752-4815-a232-d43348533414,319,PROD2124,view,2025-02-17 17:53:06,,Clothing,Tablet,UG
ce2a2bd3-e5e4-4b8f-adf6-f4c21c9abf16,200,PROD6810,purchase,2025-02-15 02:33:22,89.72,Toys,Mobile,MA
35c84bf1-1a52-4ffd-b87d-8c9aa58081fe,789,PROD8150,purchase,2025-05-05 10:33:21,255.82,Clothing,Tablet,TD
77d1e76d-4b96-41b7-a964-b9ef797dcc03,686,PROD7517,purchase,2025-03-15 08:50:37,436.23,Books,Mobile,LS
92bd3d3e-aad1-4e6d-b6de-d8cb9e6f1154,181,PROD6723,view,2025-04-08 16:58:05,,Electronics,Desktop,HR
9bbd4634-67cc-46c7-82da-0e682c666251,965,PROD7214,purchase,2025-03-22 00:33:14,80.16,Toys,Mobile,DZ
39891eed-3354-427e-8cd8-6168f7e53ebc,871,PROD3474,view,2025-04-09 15:45:04,,Home,Mobile,AF
468f9762-baa7-40c6-82b8-5b9fe7f0da1d,306,PROD8585,view,2025-03-17 09:48:31,,Home,Mobile,RS
7e3ad20b-fd60-4888-9384-bd982d24f480,866,PROD8520,purchase,2025-03-09 13:00:48,124.35,Toys,Tablet,GT
6088601e-ac0d-4078-9a1b-8ca9a7caeafa,151,PROD3922,purchase,2025-02-22 06:29:38,152.7,Toys,Desktop,RO
fec7c027-2f01-4eb0-b9b8-24a33d74b4ca,686,PROD2775,view,2025-03-17 23:00:00,,Clothing,Tablet,MR
680a1fcd-96a4-4872-9def-f175fc343c09,381,PROD6912,purchase,2025-03-26 21:18:15,308.66,Home,Mobile,HU
9112c026-3e17-4f6b-b0f9-cea2c0e6e818,475,PROD3140,purchase,2025-03-21 09:35:11,10.35,Clothing,Tablet,LI
3eaa42a3-a41a-49b3-ad49-b7f477cd4508,614,PROD8637,purchase,2025-04-19 23:55:37,45.73,Books,Desktop,GH
d26d9711-f832-453c-8d85-6aa3f6da8b2e,196,PROD2030,view,2025-05-03 16:37:52,,Books,Mobile,CM
6488b86b-717d-4f13-93c1-ff352f10d55a,806,PROD6289,view,2025-03-05 15:11:31,,Books,Desktop,ST
e8295fb7-9c9f-41fb-8355-d72eafa158d3,117,PROD1203,view,2025-02-28 14:21:45,,Toys,Mobile,SI
a9b8a518-60a3-4304-99e2-a55253ccefdb,579,PROD5175,view,2025-05-03 05:32:01,,Home,Desktop,GA
9f4f6a72-0faa-416d-b783-c9315a11b05e,695,PROD5707,purchase,2025-03-09 00:13:01,147.25,Clothing,Tablet,SO
38fcccdc-2da1-4053-9d54-05c5546dc78b,490,PROD8135,purchase,2025-03-18 14:07:56,185.14,Toys,Tablet,MG
bbc982a6-f1a0-4202-9d8e-b3a6979a19eb,220,PROD5739,view,2025-02-28 11:48:04,,Clothing,Tablet,NZ
c6e4959a-46db-4578-85ed-82424fb8af8d,670,PROD1005,view,2025-04-26 13:53:15,,Books,Tablet,PA
2502d156-e04f-4b99-a6d0-8994e05e6174,435,PROD9910,view,2025-03-01 06:27:40,,Clothing,Mobile,LI
be39d75a-c81a-49be-9ae2-770f0c55310f,596,PROD2311,purchase,2025-04-14 02:12:23,395.7,Books,Mobile,WS
12cce45f-a613-41ac-b12e-025d2da21029,866,PROD9332,purchase,2025-02-11 10:30:33,489.6,Books,Desktop,BS
99932905-0cc9-4913-a5e6-69c48750cdf6,105,PROD9231,purchase,2025-03-20 21:42:11,255.88,Clothing,Desktop,MY
28cac7b5-0b2b-4658-8c4f-3b1e3e2305c5,589,PROD9974,purchase,2025-03-03 15:02:20,170.13,Clothing,Mobile,BI
f2fae921-33fb-40b9-9ade-59eff9f62157,619,PROD9958,view,2025-03-05 02:05:49,,Electronics,Tablet,ER
cbf4d48d-3064-4eed-8e8e-55600485ae47,534,PROD7822,purchase,2025-04-10 12:11:29,177.76,Clothing,Tablet,PW
1ef856d4-3943-410f-8b76-a45a7d84bd7b,82,PROD5086,purchase,2025-04-23 01:35:15,435.37,Home,Tablet,BE
13982196-72c4-481f-98b1-11cbce16589f,665,PROD9231,view,2025-04-08 12:21:18,,Electronics,Tablet,JP
778f6735-f53a-4d25-a018-4bb030ea6032,723,PROD3882,view,2025-04-18 12:06:52,,Home,Tablet,TH
3ea1158f-dd8e-4476-93d9-826d2a2084e3,880,PROD7925,view,2025-04-18 16:06:11,,Toys,Tablet,TR
9e5b3a05-b1ef-49af-9d16-d3eb52da50bb,712,PROD6601,purchase,2025-04-01 01:26:46,172.87,Clothing,Mobile,SA
e8070980-983c-4496-b7ca-fdd62b9f18c1,28,PROD6935,purchase,2025-03-25 02:04:43,78.62,Home,Mobile,KI
b437112b-a4a1-44f8-9d84-394834c478ce,335,PROD6933,purchase,2025-03-05 19:43:10,213.79,Toys,Desktop,WS
3725a6cb-7049-4bbe-ba6b-4c421079589d,8,PROD1178,view,2025-04-14 11:23:43,,Books,Tablet,MA
630b832a-69f4-4c9c-a59b-3e093bfcb243,316,PROD4940,purchase,2025-05-03 19:41:34,29.2,Home,Tablet,SN
e93ceaf2-a874-4742-95d4-f40b5b9a9e48,612,PROD9418,view,2025-03-10 04:55:13,,Books,Desktop,BE
829d7e6e-6c50-4145-8490-237c26f9f990,80,PROD7428,view,2025-02-27 03:39:40,,Home,Mobile,CR
046751d8-de8f-41e8-b32f-e26ae66e7e71,859,PROD9740,view,2025-02-11 02:46:29,,Electronics,Tablet,SE
3dc974a2-0e20-494b-8bbf-2ab1ed82a02b,94,PROD5874,purchase,2025-02-28 18:46:27,348.09,Clothing,Desktop,PE
77919c82-d305-4927-861c-5f24d8c66141,454,PROD5690,view,2025-05-01 13:37:15,,Clothing,Mobile,CM
e9bce888-9c3e-4825-bbe3-40d4a6ff6c67,938,PROD1975,view,2025-02-20 13:06:43,,Toys,Desktop,CR
27d0a528-8b0f-4ba2-bb09-e84d0873317d,35,PROD4611,view,2025-03-06 05:24:37,,Books,Tablet,ME
650d4908-e8fb-4503-87f2-c81ed1ae012c,393,PROD1832,view,2025-05-08 10:12:20,,Toys,Tablet,GT
4a9c03de-23bf-4fa0-9287-3a01b481812a,687,PROD4073,view,2025-04-29 10:51:01,,Books,Mobile,BZ
76e41831-143c-4d10-8e72-8175b19f5a95,783,PROD5087,view,2025-04-24 18:48:19,,Books,Mobile,RW
6a307a4e-c6bb-4bfb-8af3-b5e0578d832d,795,PROD2214,purchase,2025-03-22 03:54:02,73.09,Electronics,Desktop,FI
fd992ea1-44c3-4567-8cad-869e9e4f1b46,97,PROD8022,view,2025-02-22 18:42:28,,Toys,Mobile,CR
864ffa0b-78b0-4c29-8372-ca2496f1f90e,240,PROD1134,view,2025-05-08 05:32:19,,Clothing,Mobile,KI
2610f4a4-c17e-4f94-a3d9-83216e3c7413,357,PROD1215,purchase,2025-04-03 16:18:19,292.74,Books,Desktop,BJ
668e0dc5-bdc3-4b0b-9fad-dbeedbcca160,670,PROD2103,purchase,2025-02-16 15:39:17,106.9,Books,Desktop,DM
8d240c93-ceba-414c-a1bb-7c302c48357b,67,PROD7665,view,2025-03-16 11:21:36,,Books,Mobile,MY
4592c57c-d4cc-4472-9bcb-45d3630bfec2,764,PROD4366,view,2025-02-15 00:41:10,,Toys,Tablet,ID
1dc8cbbf-b1cb-4481-b7f5-09e595526f18,665,PROD6276,purchase,2025-04-18 21:39:15,430.5,Electronics,Tablet,PE
b17b2cbf-2eac-4a7f-ac1a-74ce36ee60d2,307,PROD4955,purchase,2025-04-25 20:47:48,491.36,Books,Mobile,VC
ce27bb68-46a0-4425-b1d8-2e494c639e33,117,PROD5474,view,2025-04-25 08:10:23,,Toys,Desktop,KZ
e25fc26a-bd59-4bc0-bad9-9dfe2add5d2f,443,PROD4980,view,2025-02-25 03:57:31,,Home,Tablet,SN
7effda60-129c-4fde-bdbc-936acb7c15c0,523,PROD1608,view,2025-03-29 02:31:51,,Toys,Mobile,LU
64acbb24-758e-4f3b-8691-480bcd887b0d,139,PROD8572,purchase,2025-05-01 03:30:19,392.09,Toys,Desktop,BI
18491549-949d-4961-afbd-01b6222c2be8,92,PROD2532,purchase,2025-02-10 12:01:55,215.46,Books,Tablet,IR
277d4903-f717-4e00-a428-3658ebfc57eb,610,PROD8253,purchase,2025-03-17 04:37:06,37.22,Toys,Desktop,NL
02f85923-386c-4965-9c6b-fb1dbad78c76,670,PROD7668,view,2025-03-29 20:39:32,,Books,Tablet,NR
b8e62f58-5287-4044-92e9-71b6f02b63b5,99,PROD7935,purchase,2025-04-12 22:12:56,17.93,Home,Tablet,GT
b23e0dcf-7a26-4263-80c7-8da8059968b7,255,PROD3390,view,2025-03-26 06:57:12,,Clothing,Desktop,KW
c1f5b115-d011-4ba8-b34f-77d0ef9c2087,108,PROD1043,purchase,2025-05-07 05:18:02,194.91,Toys,Tablet,AR
83b83fe2-4938-43e5-8f3f-05d87c65d7d6,754,PROD2833,view,2025-05-01 02:23:24,,Home,Mobile,DK
d2bfccfe-1073-4928-95c7-28d15f9e70da,318,PROD7405,purchase,2025-03-02 15:06:35,275.53,Home,Tablet,VE
5bf4d8b9-5d96-4ffd-8766-11b231937e8d,761,PROD2470,purchase,2025-02-25 11:36:26,389.18,Home,Desktop,PE
560e5b92-7a6f-4caa-97dd-578d0053b722,978,PROD8619,purchase,2025-03-09 05:12:27,407.34,Toys,Desktop,PG
320a4ff3-a159-493a-8aaf-ffc7769a96ff,929,PROD2364,purchase,2025-03-21 09:26:08,136.5,Toys,Tablet,BF
1ab84295-111f-4d84-96c5-afdbc8cccb55,806,PROD2448,view,2025-03-09 14:07:39,,Toys,Mobile,CL
fcde1e75-fa02-47f9-b640-d9fae4ed9e22,43,PROD1719,purchase,2025-02-14 02:28:43,307.07,Electronics,Tablet,HR
017471da-d53f-469c-8086-2c3ba3ec9127,532,PROD4342,view,2025-04-16 21:02:50,,Home,Mobile,BS
f7777723-2c08-44f7-bd71-af17b5603594,289,PROD7646,view,2025-04-01 22:09:25,,Home,Tablet,BF
7c534f0f-189f-41bd-baeb-b0aba21c630b,239,PROD4664,purchase,2025-02-13 00:25:03,199.13,Electronics,Desktop,US
87864663-4546-4a60-8040-a8fb713384eb,789,PROD5526,purchase,2025-04-13 22:37:51,408.18,Electronics,Mobile,LC
accb70c9-2496-4f27-b193-20a94165ea12,215,PROD2087,view,2025-03-06 20:25:10,,Electronics,Mobile,DO
71c9202c-1282-4a3c-81b2-97638270761f,539,PROD2958,purchase,2025-02-18 22:08:20,74.82,Clothing,Mobile,GE
e109e8cc-304f-4891-b736-f87d4a10d813,197,PROD9106,view,2025-05-07 15:40:52,,Books,Tablet,BI
97f8ede5-a1ed-4131-99e6-ec66993631d6,507,PROD6318,purchase,2025-02-27 18:25:57,357.71,Books,Desktop,MY
9acd22e8-1735-4474-bf4d-b0e5cbdd662e,527,PROD3158,purchase,2025-02-24 01:01:09,395.2,Toys,Desktop,NR
ac70c9bf-89f9-41b4-be42-baba64f8b61c,892,PROD7365,purchase,2025-03-09 07:26:21,22.34,Toys,Mobile,CY
c8ed86ec-3734-4102-9f14-1a7053b6a405,746,PROD3082,view,2025-04-17 15:37:07,,Home,Desktop,RU
6cad60bd-488c-4f73-a02a-4276ea3c6b5e,532,PROD2638,view,2025-05-05 18:37:27,,Home,Tablet,SN
70fb8fc4-bdc6-4767-b2eb-94c66dfce331,185,PROD9041,purchase,2025-02-11 06:11:11,103.66,Electronics,Mobile,QA
a2de1d68-95c2-417a-8705-6bf0502e807f,773,PROD3506,view,2025-04-08 21:17:17,,Books,Mobile,MD
619eda68-cf82-464a-8094-8ff46b6f33b1,343,PROD4487,purchase,2025-03-22 11:13:08,217.72,Books,Tablet,ME
d7ba66e1-784d-449d-90f1-8fc2384f2bfb,796,PROD8911,purchase,2025-02-20 22:00:36,210.43,Books,Mobile,VC
432d5195-be63-4562-b3dd-488c24561b45,717,PROD3733,view,2025-05-05 20:12:36,,Toys,Desktop,JP
993c9775-a902-419a-a194-1501421f0fb6,856,PROD3113,view,2025-02-18 08:12:53,,Home,Tablet,GY
72a9b406-eddc-4501-bfb6-10e09b5065b8,117,PROD5834,view,2025-04-30 19:37:25,,Home,Mobile,SV
71e92ca7-ba6f-45b1-bc51-4772973333a0,532,PROD6655,view,2025-04-19 05:03:17,,Books,Tablet,BN
ee1d534a-2678-42bf-90cf-ec97091e6c89,781,PROD2239,view,2025-03-11 06:06:14,,Electronics,Tablet,CM
209cda08-f9ab-4b46-878a-4c28f7c28c1f,679,PROD9705,purchase,2025-04-05 20:03:49,469.92,Books,Desktop,AM
8d9b3c64-60a7-44fd-ac98-dd395bd11786,378,PROD2909,view,2025-04-24 21:54:45,,Home,Desktop,SZ
7a37b910-0962-45ff-b751-1ad60f5357a8,256,PROD3390,purchase,2025-04-08 18:17:53,306.31,Home,Desktop,GR
c2870f8e-3528-4828-9742-c535f256026c,950,PROD7277,purchase,2025-05-02 10:49:00,178.34,Clothing,Mobile,ID
1ae96a33-5d45-48a5-b510-02f99284ada2,587,PROD9070,view,2025-03-11 07:17:04,,Clothing,Tablet,EG
d5c8f649-ac9e-45c4-8ac6-a7f02b31dda6,369,PROD9413,purchase,2025-04-01 08:56:38,229.7,Toys,Desktop,HU
487b9c1f-b5f7-4fbf-bb75-b99a9fbe22fb,849,PROD3794,purchase,2025-02-17 15:05:04,221.08,Electronics,Mobile,SC
